animeID,title,alternative_title,type,year,score,episodes,mal_url,sequel,image_url,genres,genres_detailed
4308,Fist of the North Star: The Legend of Toki,Hokuto no Ken: Toki-den,OVA,2008,7.36,1,https://myanimelist.net/anime/4312,False,https://cdn.myanimelist.net/images/anime/8/8122.jpg,['Action'],"['action', 'adventure', 'alternative world', 'animal abuse', 'apocalyptic fiction', 'based on a manga', 'bionic powers', 'death', 'delayed death', 'desert', 'disaster', 'drama', 'dystopia', 'earth', 'explicit violence', 'fighting-shounen', 'hand to hand combat', 'japanese production', 'magic', 'manga', 'martial arts', 'mature themes', 'physical abuse', 'place', 'post apocalypse', 'post-apocalyptic', 'psi-powers', 'remake', 'shounen', 'splatter', 'tragedy', 'violence', 'war']"
4309,Cobra The Animation: The Psycho-Gun,,OVA,2008,6.83,4,https://myanimelist.net/anime/4646,False,https://cdn.myanimelist.net/images/anime/1592/96818.jpg,"['Action', 'Adventure', 'Sci-Fi']","['action', 'adult cast', 'adults are useless', 'adventure', 'alien', 'aliens', 'android', 'based on a manga', 'bendy lasers', 'bounty hunter', 'collateral damage', 'comedy', 'crime', 'cyborg', 'cyborgs', 'damsel in distress', 'desert', 'earth', 'ecchi', 'excessive violence', ""following one's dream"", 'future', 'gunfights', 'guns', 'harem', 'human enhancement', 'japanese production', 'mafia', 'male protagonist', 'mars', 'mecha', 'military is useless', 'nudity', 'other planet', 'pantsu', 'pirates', 'place', 'plot continuity', 'police are useless', 'predominantly adult cast', 'primarily adult cast', 'revenge', 'robot', 'robot helper', 'robots', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'seinen', 'shounen', 'skimpy clothing', 'slapstick', 'space', 'space pirates', 'space travel', 'speculative fiction', 'stereotypes', 'time', 'tropes', 'violence', 'war', 'weekly shounen jump']"
4310,Cobra The Animation: Time Drive,,OVA,2009,6.83,2,https://myanimelist.net/anime/5031,False,https://cdn.myanimelist.net/images/anime/11/14093.jpg,"['Action', 'Adventure', 'Sci-Fi']","['action', 'adult cast', 'adventure', 'aliens', 'android', 'based on a manga', 'bendy lasers', 'crime', 'crime fiction', 'cyborgs', 'damsel in distress', 'ecchi', 'excessive violence', 'future', 'genetic modification', 'gunfights', 'human enhancement', 'japanese production', 'male protagonist', 'mecha', 'other planet', 'place', 'plot continuity', 'primarily adult cast', 'robot', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'seinen', 'shipboard', 'shounen', 'skimpy clothing', 'space', 'space pirates', 'speculative fiction', 'stereotypes', 'swordplay', 'time', 'time skip', 'violence', 'weekly shounen jump']"
4311,Cobra The Animation,,TV,2010,6.81,13,https://myanimelist.net/anime/5032,False,https://cdn.myanimelist.net/images/anime/13/18900.jpg,"['Action', 'Adventure', 'Sci-Fi']","['3d cg animation', 'action', 'adult cast', 'adults are useless', 'adventure', 'alien', 'aliens', 'amnesia', 'android', 'anthropomorphism', 'archaeology', 'based on a manga', 'bendy lasers', 'betrayal', 'bionic powers', 'bodyguard', 'bounty hunter', 'boxing', 'call my name', 'canon filler', 'car chases', 'carefree', 'cgi', 'character driven', 'collateral damage', 'combat', 'comedy', 'competition', 'crime', 'crime fiction', 'cyborg', 'cyborgs', 'damsel in distress', 'dark-skinned girl', 'detailed landscapes', 'disaster', 'dragon', 'ecchi', 'emotions awaken superpowers', 'end of the world', 'ending', 'engrish', 'excessive violence', 'fantasy', 'faster-than-light travel', 'fictional location', 'fighting', 'future', 'gangs', 'genetic modification', 'gunfights', 'guns', 'human enhancement', 'humanoid alien', 'in medias res', 'island', 'japanese production', 'lost technology', 'mafia', 'male protagonist', 'manga', 'mecha', 'mountaineering', 'nudity', 'ocean', 'open-ended', 'other planet', 'place', 'plot continuity', 'plot twists', 'police are useless', 'predominantly adult cast', 'primarily adult cast', 'prison', 'robot', 'romance', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'shipboard', 'shounen', 'skimpy clothing', 'slapstick', 'slide show animation', 'space', 'space pirates', 'space travel', 'speculative fiction', 'sports', 'stereotypes', 'street fighting', 'strong male lead', 'super power', 'swordplay', 'teamwork', 'thievery', 'time', 'tragedy', 'treasure hunting', 'tropes', 'underwater', 'underwater diving', 'violence', 'weekly shounen jump']"
4312,Mini Sengoku Basara: Chousokabe-kun to Mouri-kun,,SPECIAL,2009,6.61,7,https://myanimelist.net/anime/7857,False,https://cdn.myanimelist.net/images/anime/12/26668.jpg,['Comedy'],"['chibi', 'chibi style', 'comedy', 'feudal japan', 'historical', 'old asia', 'samurai', 'sengoku period', 'short episodes', 'super deformed']"
4313,Tales of Symphonia The Animation: Tethe'alla-hen Specials,,SPECIAL,2010,7.06,4,https://myanimelist.net/anime/8909,False,https://cdn.myanimelist.net/images/anime/4/60787.jpg,['Comedy'],"['based on a video game', 'comedy', 'elf', 'fantasy', 'magic', 'short episodes', 'super deformed']"
4314,Mini Sengoku Basara Ni: Tsukiyo no Katakura-kun,,SPECIAL,2010,6.66,7,https://myanimelist.net/anime/9630,False,https://cdn.myanimelist.net/images/anime/6/26667.jpg,['Comedy'],"['chibi', 'chibi style', 'comedy', 'gag', 'historical', 'short episodes', 'super deformed']"
4315,"Sengoku Basara Ni: Ryuko, Itadaki no Chikai! Atsuki Mirai e Kakeru Tamashii!!",,SPECIAL,2011,7.21,1,https://myanimelist.net/anime/10483,False,https://cdn.myanimelist.net/images/anime/7/28823.jpg,['Action'],"['16th century', 'action', 'based on a video game', 'comedy', 'feudal japan', 'historical', 'old asia', 'samurai', 'sengoku period', 'swordplay', 'swords & co', 'violence']"
4316,Fresh Precure! Movie: Omocha no Kuni wa Himitsu ga Ippai!?,,MOVIE,2009,6.8,1,https://myanimelist.net/anime/6527,False,https://cdn.myanimelist.net/images/anime/1462/142442.jpg,"['Action', 'Comedy']","['action', 'aliens', 'animals', 'anthropomorphism', 'cgi', 'comedy', 'contemporary fantasy', 'cute girls doing cute things', 'dinosaurs', 'dissociative identities', 'fairy', 'fantasy', 'female protagonist', 'henshin', 'isekai', 'japanese production', 'kids', 'magic', 'magical girl', 'mahou shoujo', 'martial arts', 'medium awareness', 'new', 'present', 'primarily female cast', 'revenge', 'robots', 'shoujo', 'space', 'speculative fiction', 'super power', 'superhero', 'time', 'tokusatsu', 'tropes', 'urban', 'urban fantasy']"
4317,Mad Bull 34,Mad★Bull 34,OVA,1990,6.02,4,https://myanimelist.net/anime/3448,False,https://cdn.myanimelist.net/images/anime/8/67821.jpg,['Action'],"['action', 'adult audience only', 'americas', 'angst', 'based on a manga', 'boobs in your face', 'borderline porn', 'collateral damage', 'comedy', 'cops', 'crime', 'detective', 'earth', 'ecchi', 'ending', 'eroticism', 'explicit sex', 'explicit violence', 'foreign', 'gore', 'gunfights', 'guns', 'japanese production', 'law and order', 'lingerie', 'long episodes', 'male protagonist', 'manga', 'manly', 'mature themes', 'new york', 'nudity', 'open-ended', 'pantsu', 'physical abuse', 'piggyback ride', 'place', 'police', 'policeman', 'present', 'prostitution', 'rape', 'revenge', 'seinen', 'sex', 'sexual abuse', 'sexual abuse -- to be split and deleted', 'skimpy clothing', 'splatter', 'united states', 'violence', 'wardrobe malfunction']"
4318,Cluster Edge,,TV,2005,6.06,25,https://myanimelist.net/anime/69,False,https://cdn.myanimelist.net/images/anime/1980/103243.jpg,"['Action', 'Fantasy', 'Sci-Fi']","['action', 'adventure', 'air combat', 'air force', 'all-boys school', 'alternative past', 'alternative world', 'angel', 'artificial life form', 'aviation', 'bishounen', 'comedy', 'disaster', 'drama', 'ensemble cast', 'european stylised', 'fantasy', 'flashback', 'friendship', 'fugitive', 'genetic modification', 'gods', 'gunfights', 'high school', 'human enhancement', 'japanese production', 'memory manipulation', 'military', 'nearly almighty protagonist', 'new', 'original work', 'past', 'politics', 'primarily male cast', 'religion', 'school', 'school life', 'sci fi', 'sci-fi', 'science and magic coexist', 'science fiction', 'science-fiction', 'social class issues', 'social commentary', 'speculative fiction', 'steampunk', 'super power', 'superpowers', 'swordplay', 'terrorism', 'time', 'war', 'war-zone realities']"
4319,Aim for the Ace!,Ace wo Nerae!,TV,1973,7.09,26,https://myanimelist.net/anime/311,False,https://cdn.myanimelist.net/images/anime/1414/91264.jpg,"['Drama', 'Romance', 'Sports']","['adapted into jdrama', 'adapted into other media', 'aim for the top', 'based on a manga', 'bullying', 'coastal', 'coming of age', 'delinquents', 'drama', 'female protagonist', ""following one's dream"", 'ganbatte', 'high school', 'japanese production', 'ojou-sama', 'present', 'primarily female cast', 'primarily teen cast', 'romance', 'school', 'school club', 'school life', 'shoujo', 'slapstick', 'sports', 'strong female lead', 'tennis', 'tournament']"
4320,Knight Hunters Eternity,Weiß Kreuz Glühen,TV,2002,6.49,13,https://myanimelist.net/anime/446,False,https://cdn.myanimelist.net/images/anime/9/23693.jpg,"['Action', 'Drama']","['action', 'adventure', 'assassins', 'crime', 'drama', 'guns', 'japanese production', 'novel', 'present', 'primarily male cast', 'psychological drama', 'school life', 'shounen', 'swords & co']"
4321,Great Planet Evil-Destroyer Dangaio,Haja Taisei Dangaiou,OVA,1987,6.14,3,https://myanimelist.net/anime/498,False,https://cdn.myanimelist.net/images/anime/1262/92742.jpg,"['Action', 'Adventure', 'Sci-Fi']","['action', 'adventure', 'alien', 'aliens', 'amnesia', 'angst', 'asia', 'bionic powers', 'calling your attacks', 'comedy', 'cyborg', 'cyborgs', 'daikaijuu', 'drama', 'earth', 'female protagonist', 'future', 'gattai', 'human enhancement', 'japan', 'japanese production', 'male protagonist', 'mecha', 'multi-anime projects', 'original work', 'other planet', 'pirates', 'place', 'psi-powers', 'psychic powers', 'robot', 'robots', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'shipboard', 'space', 'space pirates', 'space travel', 'speculative fiction', 'stereotypes', 'super power', 'super robot', 'super robot wars', 'super robots', 'superpowers', 'time', 'tragedy', 'transforming craft', 'violence']"
4322,Legend of Basara,,TV,1998,7.11,13,https://myanimelist.net/anime/633,False,https://cdn.myanimelist.net/images/anime/4/21210.jpg,"['Adventure', 'Award Winning', 'Drama', 'Fantasy', 'Romance']","['action', 'adventure', 'apocalyptic fiction', 'award winning', 'based on a manga', 'crime', 'cross-dressing', 'desert', 'disaster', 'drama', 'dystopian', 'fantasy', 'fate', 'female protagonist', 'fugitive', 'gender bender', 'gender bending', 'impersonation', 'important haircut', 'japanese production', 'love between enemies', 'manga', 'nobleman', 'paradise lost', 'pirate', 'pirates', 'plot continuity', 'post apocalypse', 'post-apocalyptic', 'revenge', 'reverse trap', 'romance', 'sci-fi', 'science-fiction', 'shoujo', 'shounen ai', 'speculative fiction', 'strong female lead', 'swordplay', 'swords & co', 'tragedy', 'tropes', 'twin -- to be deleted', 'twins', 'war']"
4323,Ai no Kusabi,,OVA,1992,6.88,2,https://myanimelist.net/anime/719,False,https://cdn.myanimelist.net/images/anime/8/6531.jpg,"['Boys Love', 'Drama', 'Sci-Fi', 'Erotica']","['action', 'adult couples', 'angst', 'based on a light novel', 'bdsm', 'bisexual', 'bishounen', 'bl', 'bondage', 'borderline porn', 'boys love', ""boys' love"", 'cyberpunk', 'drama', 'dystopian', 'ecchi', 'erotica', 'eroticism', 'human pet', 'human pets', 'japanese production', 'male protagonist', 'masturbation', 'mature romance', 'mature themes', 'motorcycles', 'novel', 'nudity', 'obsessive love', 'physical abuse', 'pornography', 'possessive lovers', 'primarily adult cast', 'primarily male cast', 'rape', 'romance', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'sentimental drama', 'sex', 'sexual abuse', 'sexual content', 'shounen ai', 'shounen-ai', 'social gap', 'speculative fiction', 'suicide', 'tragedy', 'yaoi']"
4324,Knight Hunters OVA,Weiß Kreuz OVA,OVA,1999,6.69,2,https://myanimelist.net/anime/1024,False,https://cdn.myanimelist.net/images/anime/5/15408.jpg,"['Action', 'Drama']","['action', 'asia', 'assassins', 'bishounen', 'conspiracy', 'cooking', 'crime', 'death', 'drama', 'earth', 'gore', 'gunfights', 'guns', 'horror', 'japan', 'japanese production', 'law and order', 'military', 'murder', 'novel', 'place', 'present', 'primarily male cast', 'psychological drama', 'revenge', 'special squads', 'speculative fiction', 'swordplay', 'swords & co', 'terrorism', 'time', 'tragedy', 'urban', 'violence']"
4325,Saint Beast: Seijuu Kourin-hen,,TV,2003,5.97,6,https://myanimelist.net/anime/1037,False,https://cdn.myanimelist.net/images/anime/11/23705.jpg,"['Action', 'Fantasy', 'Supernatural']","['action', 'angel', 'angels', 'bishounen', 'earth', 'fantasy', 'japanese production', 'magic', 'mythology', 'non-human protagonists', 'place', 'predominantly male cast', 'primarily male cast', 'romance', 'shounen ai', 'shounen-ai', 'speculative fiction', 'supernatural', 'yaoi']"
4326,Zetsuai 1989,,OVA,1992,6.3,1,https://myanimelist.net/anime/1041,False,https://cdn.myanimelist.net/images/anime/1998/116562.jpg,"['Boys Love', 'Drama', 'Sports', 'Erotica']","['action', 'angst', 'asia', 'association football', 'based on a manga', 'bisexual', 'bishounen', 'bl', 'boys love', ""boys' love"", 'bullying', 'death', 'drama', 'earth', 'entertainment industry', 'erotica', 'football', 'gore', 'hero of strong character', 'high school', 'idol', 'idols', 'japan', 'japanese production', 'lgbt themes', 'love at first sight', 'male protagonist', 'manga', 'margaret video series', 'melodrama', 'money', 'multi-anime projects', 'murder', 'music', 'occupation and career', 'orphan', 'orphans', 'parricide', 'place', 'poverty', 'predominantly male cast', 'present', 'primarily male cast', 'psychological drama', 'romance', 'school life', 'sentimental drama', 'sex', 'sexual content', 'shoujo', 'shounen ai', 'shounen-ai', 'smut', 'soccer', 'solo singer', 'sports', 'the arts', 'time', 'tragedy', 'tsundere', 'violence', 'yandere', 'yaoi']"
4327,Lime-iro Senkitan,,TV,2003,5.86,13,https://myanimelist.net/anime/1097,False,https://cdn.myanimelist.net/images/anime/6/75503.jpg,"['Drama', 'Supernatural', 'Ecchi']","['action', 'adventure', 'alternative past', 'asia', 'based on a visual novel', 'based on an eroge', 'borderline porn', 'cgi', 'coastal', 'collateral damage', 'comedy', 'drama', 'earth', 'ecchi', 'erotic game', 'europe', 'female harem', 'fighting', 'flat chest jokes', 'french kiss', 'gainax bounce', 'game', 'harem', 'historical', 'japanese production', 'lingerie', 'male protagonist', 'masturbation', 'mecha', 'military', 'nudity', 'pantsu', 'paper clothes', 'past', 'place', 'pornography', 'predominantly female cast', 'primarily female cast', 'real robots', 'romance', 'russia', 'sci-fi', 'seinen', 'sex', 'sexual fantasies', 'sexual humour', 'ships', 'slapstick', 'speculative fiction', 'supernatural', 'teacher', 'time', 'tv censoring', 'uniform -- to be split and deleted', 'violence', 'war']"
4328,Seikimatsu★Darling,,OVA,1996,5.94,1,https://myanimelist.net/anime/1217,False,https://cdn.myanimelist.net/images/anime/1085/143846.jpg,"['Boys Love', 'Comedy', 'Drama']","['adult couples', 'based on a manga', 'bl', 'boys love', ""boys' love"", 'chibi', 'comedy', 'drama', 'ending', 'happy ending', 'japanese production', 'manga', 'open-ended', 'predominantly male cast', 'present', 'romance', 'romantic comedy', 'shoujo', 'shounen ai', 'shounen-ai', 'sports', 'table tennis', 'tokusatsu', 'yaoi']"
4329,Detective Conan OVA 06: Follow the Vanished Diamond! Conan & Heiji vs. Kid!,Meitantei Conan OVA 06: Kieta Daiya wo Oe! Conan & Heiji VS Kid!,OVA,2006,7.36,1,https://myanimelist.net/anime/1368,False,https://cdn.myanimelist.net/images/anime/10/31137.jpg,"['Comedy', 'Mystery']","['action', 'adults are useless', 'adventure', 'age regression', 'age transformation', 'asia', 'based on a manga', 'blackmail', 'comedy', 'cops', 'crime', 'crime fiction', 'crossover', 'detective', 'detectives', 'earth', 'japan', 'japanese production', 'kidnapping', 'law and order', 'male protagonist', 'manga', 'mystery', 'place', 'police', 'police are useless', 'precocious', 'present', 'prodigy', 'real-world location', 'secret identity', 'sherlock holmes', 'shounen', 'slapstick', 'supernatural drama', 'tales', 'tanned skin', 'thieves', 'time', 'trapped in the body of a child', 'tropes']"
4330,Detective Conan OVA 01: Conan VS KID VS Yaiba,Meitantei Conan OVA 01: Conan vs. Kid vs. Yaiba - Houtou Soudatsu Daikessen!!,OVA,2000,7.21,1,https://myanimelist.net/anime/1369,False,https://cdn.myanimelist.net/images/anime/1029/125693.jpg,"['Adventure', 'Comedy', 'Mystery']","['adults are useless', 'adventure', 'age regression', 'age transformation', 'alcohol', 'asia', 'based on a manga', 'comedy', 'crime', 'crime fiction', 'crossover', 'detective', 'detectives', 'drama', 'earth', 'japan', 'japanese production', 'law and order', 'male protagonist', 'manga', 'mystery', 'place', 'police', 'police are useless', 'precocious', 'present', 'prodigy', 'samurai', 'secret identity', 'secret organisation', 'sherlock holmes', 'shounen', 'supernatural drama', 'swordplay', 'tales', 'thievery', 'thieves', 'time', 'trapped in the body of a child', 'tropes']"
4331,City Hunter: The Motion Picture,City Hunter: Goodbye My Sweetheart,SPECIAL,1997,7.5,1,https://myanimelist.net/anime/1478,False,https://cdn.myanimelist.net/images/anime/1814/94961.jpg,"['Adventure', 'Comedy']","['action', 'action comedy', 'adults are useless', 'adventure', 'asia', 'based on a manga', 'comedy', 'crime', 'damsel in distress', 'death', 'detective', 'drama', 'earth', 'ecchi', 'gunfights', 'guns', 'japan', 'japanese production', 'law and order', 'male protagonist', 'manga', 'murder', 'non-blood-related siblings -- do not use -- to be deleted', 'place', 'police', 'police are useless', 'present', 'primarily adult cast', 'shounen', 'slapstick', 'terrorism', 'thriller', 'time', 'tropes', 'urban', 'violent retribution for accidental infringement']"
4332,City Hunter: Death of the Vicious Criminal Ryo Saeba,City Hunter: Kinkyuu Namachuukei!? Kyouakuhan Saeba Ryou no Saigo,SPECIAL,1999,7.37,1,https://myanimelist.net/anime/1479,False,https://cdn.myanimelist.net/images/anime/1920/92378.jpg,"['Adventure', 'Comedy']","['action', 'action comedy', 'adventure', 'asia', 'based on a manga', 'cars', 'comedy', 'crime', 'crime organizations', 'damsel in distress', 'death', 'detective', 'earth', 'ecchi', 'fugitive', 'gunfights', 'guns', 'japan', 'japanese production', 'law and order', 'love polygon', 'male protagonist', 'manga', 'mischief', 'murder', 'mystery', 'nearly almighty protagonist', 'place', 'police', 'present', 'primarily adult cast', 'revenge', 'romance', 'shounen', 'slapstick', 'sudden girlfriend appearance', 'thriller', 'time', 'tragedy', 'violent retribution for accidental infringement']"
4333,Harukanaru Toki no Naka de: Hachiyou Shou Specials,,SPECIAL,2005,6.34,8,https://myanimelist.net/anime/1905,False,https://cdn.myanimelist.net/images/anime/7/30559.jpg,"['Fantasy', 'Romance', 'Supernatural']","['drama', 'fantasy', 'female protagonist', 'historical', 'isekai', 'magic', 'male harem', 'romance', 'short episodes', 'shoujo', 'supernatural', 'time travel']"
4334,Harukanaru Toki no Naka de: Maihitoyo,,MOVIE,2006,7.23,1,https://myanimelist.net/anime/1906,False,https://cdn.myanimelist.net/images/anime/3/72170.jpg,"['Drama', 'Fantasy', 'Romance', 'Supernatural']","['adventure', 'based on an otome game', 'bishounen', 'drama', 'fantasy', 'game', 'harem', 'historical', 'isekai', 'japanese production', 'magic', 'male harem', 'person in a strange world', 'reverse harem', 'romance', 'shoujo', 'speculative fiction', 'spirits', 'supernatural', 'time travel', 'visual novel']"
4335,Bad Teacher Equation,Kusatta Kyoushi no Houteishiki,OVA,1994,5.76,2,https://myanimelist.net/anime/1909,False,https://cdn.myanimelist.net/images/anime/10/49929.jpg,"['Boys Love', 'Comedy']","['adult cast', 'age gap', 'based on a manga', 'bl', 'boys love', ""boys' love"", 'comedy', 'confession', 'drama', 'japanese production', 'love triangle', 'present', 'primarily male cast', 'romance', 'romantic comedy', 'school', 'shounen ai', 'shounen-ai', 'workplace']"
4336,Marginal Prince: Gekkeiju no Ouji-tachi,,TV,2006,5.66,13,https://myanimelist.net/anime/1912,False,https://cdn.myanimelist.net/images/anime/6/27476.jpg,['Boys Love'],"['all-boys school', 'angst', 'based on a visual novel', 'bishounen', 'bl', 'boys love', ""boys' love"", 'comedy', 'coming of age', 'fantasy', 'harem', 'island', 'japanese production', 'male harem', 'music', 'predominantly male cast', 'present', 'primarily male cast', 'romance', 'romantic comedy', 'school', 'school for the rich elite', 'school life', 'shoujo', 'shounen ai', 'shounen-ai', 'slice of life', 'speculative fiction', 'the arts']"
4337,Cosmo Police Justy,,OVA,1985,5.32,1,https://myanimelist.net/anime/2056,False,https://cdn.myanimelist.net/images/anime/1087/135662.jpg,"['Action', 'Sci-Fi', 'Supernatural']","['action', 'action drama', 'adventure', 'amnesia', 'angst', 'based on a manga', 'bloodless wounds', 'breathing in space', 'conspiracy', 'crime', 'drama', 'ecchi', 'ending', 'extrasensory perception', 'faster-than-light travel', 'fighting', 'future', 'happy ending', 'japanese production', 'kidnapping', 'manga', 'nearly almighty protagonist', 'non-blood-related siblings -- do not use -- to be deleted', 'paper clothes', 'place', 'psi-powers', 'psychic powers', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'shipboard', 'shounen', 'skimpy clothing', 'space', 'space travel', 'speculative fiction', 'super power', 'supernatural', 'superpowers', 'teleportation', 'time', 'tragedy', 'tropes', 'violence']"
4338,The File of Young Kindaichi,Kindaichi Shounen no Jikenbo,TV,1997,7.79,148,https://myanimelist.net/anime/2076,False,https://cdn.myanimelist.net/images/anime/1702/120440.jpg,['Mystery'],"['action', 'adapted into jdrama', 'adapted into other media', 'asia', 'based on a manga', 'comedy', 'crime', 'crime fiction', 'damsel in distress', 'death', 'detective', 'detectives', 'dialogue driven', 'disaster', 'drama', 'earth', 'earthquake', 'episodic', 'genius', 'high school', 'horror', 'japan', 'japanese production', 'jealousy', 'law and order', 'love triangle', 'magician', 'male protagonist', 'manga', 'melodrama', 'murder', 'mystery', 'place', 'police', 'policeman', 'present', 'primarily adult cast', 'psychological', 'revenge', 'school', 'school clubs', 'school life', 'serial murderer', 'shounen', 'speculative fiction', 'storytelling', 'supernatural drama', 'thriller', 'time', 'tragedy', 'tsundere', 'violence', 'walls of text', 'wordplay']"
4339,Tenkuu Senki Shurato,,TV,1989,6.8,38,https://myanimelist.net/anime/2113,False,https://cdn.myanimelist.net/images/anime/1989/92418.jpg,"['Action', 'Fantasy']","['action', 'adventure', 'alternate world', 'alternative world', 'based on a manga', 'bishounen', 'calling your attacks', 'deity', 'fantasy', 'fantasy world', 'fictional location', 'fighting', 'fighting-shounen', 'folklore', 'gods', 'hero of strong character', 'inter-dimensional travel', 'isekai', 'japanese production', 'magic', 'male protagonist', 'martial arts', 'parallel universe', 'parallel world', 'place', 'present', 'reincarnation', 'religion', 'sentai', 'shounen', 'speculative fiction', 'super power', 'time skip', 'violence']"
4340,No Money,Okane ga Nai,OVA,2007,6.16,4,https://myanimelist.net/anime/2148,False,https://cdn.myanimelist.net/images/anime/8/88352.jpg,"['Boys Love', 'Drama', 'Erotica']","['action', 'adult audience only', 'angst', 'based on a manga', 'bishounen', 'bl', 'boys love', 'ceos', 'comedy', 'coming of age', 'crime', 'debt', 'drama', 'ecchi', 'emotional abuse', 'erotica', 'explicit sex', 'hentai', 'japanese production', 'josei', 'law and order', 'mafia', 'manga', 'mature', 'mature themes', 'money', 'physical abuse', 'plot continuity', 'poverty', 'predominantly male cast', 'present', 'psychological drama', 'romance', 'sex', 'sexual abuse', 'sexual abuse -- to be split and deleted', 'shounen ai', 'slapstick', 'smut', 'social gap', 'stockholm syndrome', 'time', 'tragedy', 'violence', 'yaoi', 'yaoi hand syndrome']"
4341,Koutetsu Sangokushi,,TV,2007,5.98,25,https://myanimelist.net/anime/2162,False,https://cdn.myanimelist.net/images/anime/3/75661.jpg,['Adventure'],"['action', 'adventure', 'ancient china', 'asia', 'bionic powers', 'boys love', 'china', 'drama', 'earth', 'fantasy', 'foreign', 'historical', 'japanese production', 'magic', 'old asia', 'original work', 'past', 'place', 'predominantly male cast', 'primarily male cast', 'psi-powers', 'romance', 'romance of the three kingdoms', 'shonen-ai', 'shounen', 'shounen ai', 'swordplay', 'swords & co', 'three kingdoms', 'time']"
4342,Kiddy Grade: Ignition,,MOVIE,2007,6.94,1,https://myanimelist.net/anime/2176,False,https://cdn.myanimelist.net/images/anime/9/23600.jpg,"['Action', 'Sci-Fi']","['action', 'bionic powers', 'comedy', 'conspiracy', 'drama', 'ecchi', 'future', 'immortality', 'japanese production', 'magic', 'mecha', 'nanomachines', 'new', 'other planet', 'pantsu', 'place', 'psi-powers', 'recap', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'seinen', 'shipboard', 'skimpy clothing', 'space', 'speculative fiction', 'strong female lead', 'super power', 'time']"
4343,Grey: Digital Target,,MOVIE,1986,6.18,1,https://myanimelist.net/anime/2423,False,https://cdn.myanimelist.net/images/anime/1301/94928.jpg,"['Action', 'Drama', 'Sci-Fi']","['action', 'aim for the top', 'android', 'angst', 'anti-war', 'artificial intelligence', 'based on a manga', 'battle royale', 'be careful what you wish for', 'betrayal', 'collateral damage', 'conspiracy', 'cyberpunk', 'cyborgs', 'desert', 'detailed landscapes', 'disaster', 'drama', 'dystopia', 'dystopian', 'earth', 'ecchi', 'ending', 'fantasy', 'fate', 'female protagonist', 'fighting', ""following one's dream"", 'future', 'gore', 'gunfights', 'guns', 'hard work and guts', 'heterosexual', 'human enhancement', 'in medias res', 'japanese production', 'male protagonist', 'manga', 'martial arts', 'mecha', 'military', 'money', 'nudity', 'open-ended', 'place', 'plot twists', 'politics', 'post apocalypse', 'post-apocalyptic', 'poverty', 'primarily adult cast', 'robot', 'rotten world', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'seinen', 'sex', 'sexual content', 'shounen', 'skimpy clothing', 'slum', 'social class issues', 'social commentary', 'sociocultural evolution', 'speculative fiction', 'stand-alone movie', 'stereotypes', 'strong male lead', 'survival', 'tanks', 'time', 'tragedy', 'violence', 'war', 'war-zone realities', 'water scarcity']"
4344,Onegai My Melody,,TV,2005,7.35,52,https://myanimelist.net/anime/2489,False,https://cdn.myanimelist.net/images/anime/6/23590.jpg,"['Comedy', 'Fantasy']","['adventure', 'animals', 'anthropomorphism', 'asia', 'beach visit', 'chibi', 'christmas', 'comedy', 'confession', 'daily life', 'earth', 'episodic', 'family friendly', 'fantasy', 'female protagonist', 'gotta catch them all', 'henshin', 'isekai', 'japan', 'japanese production', 'kids', 'kodomo', 'magic', 'magical girl', 'mahou shoujo', 'middle school', 'monster of the week', 'music', 'new', 'original work', 'place', 'playing violin', 'plot continuity', 'present', 'primarily female cast', 'primarily teen cast', 'rivalry', 'romance', 'sanrio characters', 'school', 'school life', 'slice of life', 'speculative fiction', 'super power', 'surreal comedy', 'the arts', 'time', 'tomboy', 'wordplay']"
4345,Detective Conan OVA 02: 16 Suspects,Meitantei Conan OVA 02: 16-nin no Yougisha!?,OVA,2002,7.3,1,https://myanimelist.net/anime/2512,False,https://cdn.myanimelist.net/images/anime/10/71317.jpg,"['Adventure', 'Comedy', 'Mystery']","['adults are useless', 'adventure', 'age regression', 'age transformation', 'alcohol', 'based on a manga', 'comedy', 'cops', 'countryside', 'crime fiction', 'detective', 'detectives', 'flashback', 'food and beverage', 'grandiose displays of wealth', 'japanese production', 'karaoke', 'male protagonist', 'manga', 'money', 'mystery', 'place', 'police', 'police are useless', 'policeman', 'precocious', 'present', 'primarily adult cast', 'prodigy', 'real-world location', 'secret identity', 'sherlock holmes', 'shounen', 'supernatural drama', 'tales', 'tanned skin', 'trapped in the body of a child', 'tropes']"
